Date,Openings,Hires,Labor_Force,Unemployment_Rate,Hourly_Wage,LH_Employment,State
2023-04-01,292.0,155.0,4982002.0,3.7,31.37,3631.7,MI
2023-05-01,250.0,164.0,4997528.0,3.7,30.91,3680.2,MI
2023-06-01,246.0,156.0,5011754.0,3.8,30.75,3698.7,MI
2023-07-01,217.0,162.0,5024238.0,3.9,31.24,3640.9,MI
2023-08-01,236.0,149.0,5033232.0,4.0,30.89,3646.0,MI
2023-09-01,253.0,137.0,5037890.0,4.0,31.35,3673.3,MI
2023-10-01,237.0,157.0,5039052.0,4.0,31.61,3676.7,MI
2023-11-01,261.0,159.0,5038680.0,4.0,31.68,3681.3,MI
2023-12-01,270.0,154.0,5038027.0,4.0,31.87,3680.8,MI
2015-01-01,100.0,111.0,2807587.0,4.1,26.64,2167.4,CO
2015-02-01,114.0,120.0,2808391.0,4.1,26.74,2184.0,CO
2015-03-01,116.0,130.0,2809713.0,4.0,26.81,2194.3,CO
2015-04-01,116.0,101.0,2811615.0,4.0,26.85,2204.7,CO
2015-05-01,109.0,101.0,2813611.0,3.9,26.82,2210.6,CO
2015-06-01,101.0,98.0,2815094.0,3.8,26.41,2230.6,CO
2015-07-01,119.0,115.0,2816411.0,3.6,26.76,2223.7,CO
2015-08-01,102.0,100.0,2818352.0,3.5,27.0,2229.3,CO
2015-09-01,103.0,115.0,2821852.0,3.4,26.81,2233.6,CO
2015-10-01,106.0,122.0,2827738.0,3.4,27.06,2243.2,CO
2015-11-01,109.0,118.0,2835878.0,3.3,27.25,2253.5,CO
2015-12-01,104.0,135.0,2845145.0,3.3,27.02,2271.9,CO
2016-01-01,114.0,115.0,2854015.0,3.3,27.41,2231.0,CO
2016-02-01,107.0,118.0,2861699.0,3.3,27.47,2246.2,CO
2016-03-01,115.0,105.0,2867811.0,3.3,27.31,2255.7,CO
2016-04-01,120.0,159.0,2872742.0,3.3,27.42,2269.6,CO
2016-05-01,125.0,111.0,2877408.0,3.3,27.31,2262.6,CO
2016-06-01,125.0,134.0,2882414.0,3.2,26.8,2289.5,CO
2016-07-01,141.0,124.0,2887674.0,3.2,26.62,2287.6,CO
2016-08-01,114.0,118.0,2892940.0,3.1,26.6,2294.5,CO
2016-09-01,119.0,151.0,2897936.0,3.0,26.76,2301.2,CO
2016-10-01,117.0,114.0,2902399.0,2.9,27.24,2297.4,CO
2016-11-01,113.0,102.0,2906799.0,2.8,26.97,2305.2,CO
2016-12-01,132.0,125.0,2911887.0,2.7,26.95,2321.2,CO
2017-01-01,118.0,115.0,2918255.0,2.6,27.42,2273.2,CO
2017-02-01,118.0,99.0,2926209.0,2.5,27.44,2292.5,CO
2017-03-01,95.0,114.0,2935526.0,2.4,27.26,2306.8,CO
2017-04-01,118.0,100.0,2945918.0,2.4,27.74,2313.6,CO
2017-05-01,118.0,105.0,2956773.0,2.4,27.16,2315.8,CO
2017-06-01,119.0,109.0,2967284.0,2.5,27.25,2339.4,CO
2017-07-01,119.0,92.0,2977132.0,2.6,27.65,2331.1,CO
2017-08-01,131.0,100.0,2985566.0,2.7,27.46,2338.0,CO
2017-09-01,125.0,102.0,2992312.0,2.8,27.77,2341.1,CO
2017-10-01,142.0,110.0,2997994.0,2.8,27.95,2344.5,CO
2017-11-01,131.0,119.0,3003144.0,2.8,27.94,2351.1,CO
2017-12-01,130.0,106.0,3008759.0,2.9,28.12,2371.1,CO
2018-01-01,129.0,115.0,3015824.0,2.9,28.21,2326.2,CO
2018-02-01,148.0,123.0,3024932.0,2.9,28.42,2342.5,CO
2018-03-01,147.0,130.0,3035284.0,2.9,28.39,2355.5,CO
2018-04-01,131.0,108.0,3044888.0,3.0,28.79,2365.8,CO
2018-05-01,133.0,129.0,3052254.0,3.0,28.51,2368.9,CO
2018-06-01,138.0,111.0,3057124.0,3.1,28.66,2394.7,CO
2018-07-01,123.0,118.0,3059993.0,3.1,28.78,2387.7,CO
2018-08-01,145.0,123.0,3062145.0,3.1,28.9,2396.4,CO
2018-09-01,157.0,109.0,3064766.0,3.1,29.38,2381.9,CO
2018-10-01,144.0,96.0,3068350.0,3.1,29.55,2393.7,CO
2018-11-01,154.0,113.0,3072875.0,3.1,29.57,2406.0,CO
2018-12-01,156.0,103.0,3077736.0,3.0,29.88,2417.9,CO
2019-01-01,156.0,118.0,3082124.0,3.0,30.1,2376.4,CO
2019-02-01,150.0,110.0,3085607.0,2.9,29.95,2393.9,CO
2019-03-01,155.0,96.0,3088437.0,2.8,30.26,2398.5,CO
2019-04-01,154.0,149.0,3091583.0,2.6,30.35,2413.2,CO
2019-05-01,152.0,102.0,3095112.0,2.6,30.22,2424.9,CO
2019-06-01,150.0,112.0,3098899.0,2.5,30.19,2445.1,CO
2019-07-01,154.0,123.0,3102890.0,2.5,30.25,2445.3,CO
2019-08-01,148.0,123.0,3107255.0,2.5,30.12,2456.0,CO
2019-09-01,148.0,119.0,3112667.0,2.5,30.79,2441.0,CO
2019-10-01,131.0,111.0,3118989.0,2.6,30.53,2451.0,CO
2019-11-01,134.0,98.0,3125737.0,2.7,30.66,2461.7,CO
2019-12-01,129.0,122.0,3130834.0,2.8,31.0,2472.8,CO
2020-01-01,124.0,121.0,3132612.0,3.0,30.73,2435.6,CO
2020-02-01,124.0,117.0,3130761.0,3.2,31.0,2447.2,CO
2020-03-01,102.0,115.0,3127030.0,3.4,31.01,2437.0,CO
2020-04-01,98.0,99.0,2997836.0,11.2,32.05,2106.6,CO
2020-05-01,111.0,183.0,3095300.0,11.7,31.42,2175.7,CO
2020-06-01,99.0,156.0,3114887.0,11.2,30.35,2243.2,CO
2020-07-01,108.0,122.0,2997019.0,6.5,30.51,2268.1,CO
2020-08-01,111.0,111.0,3022293.0,6.2,30.69,2295.5,CO
2020-09-01,115.0,121.0,3058030.0,6.3,31.02,2305.2,CO
2020-10-01,107.0,120.0,3074101.0,6.2,30.82,2335.1,CO
2020-11-01,108.0,101.0,3090232.0,6.2,31.27,2337.0,CO
2020-12-01,113.0,113.0,3103640.0,6.4,31.2,2324.9,CO
2021-01-01,137.0,117.0,3104044.0,6.3,31.12,2302.9,CO
2021-02-01,132.0,117.0,3113725.0,6.3,30.86,2335.5,CO
2021-03-01,138.0,112.0,3121205.0,6.2,31.32,2351.4,CO
2021-04-01,193.0,122.0,3132850.0,6.2,31.23,2371.1,CO
2021-05-01,212.0,121.0,3138610.0,6.0,31.76,2384.1,CO
2021-06-01,241.0,144.0,3149104.0,5.9,31.6,2418.4,CO
2021-07-01,229.0,149.0,3151572.0,5.7,31.92,2427.5,CO
2021-08-01,225.0,145.0,3153883.0,5.4,32.13,2431.4,CO
2021-09-01,207.0,134.0,3151448.0,4.9,32.46,2425.6,CO
2021-10-01,195.0,117.0,3158247.0,4.6,32.69,2454.5,CO
2021-11-01,210.0,137.0,3166649.0,4.4,33.07,2466.9,CO
2021-12-01,249.0,133.0,3175552.0,4.2,33.36,2484.3,CO
2022-01-01,226.0,139.0,3183120.0,4.0,34.18,2444.1,CO
2022-02-01,202.0,134.0,3184161.0,3.6,33.77,2469.4,CO
2022-03-01,223.0,135.0,3182622.0,3.3,33.72,2478.9,CO
2022-04-01,234.0,144.0,3183152.0,3.1,34.24,2509.0,CO
2022-05-01,240.0,137.0,3182793.0,3.0,34.68,2510.4,CO
2022-06-01,227.0,125.0,3179813.0,2.9,34.23,2522.3,CO
2022-07-01,229.0,108.0,3175308.0,2.7,34.6,2521.7,CO
2022-08-01,207.0,129.0,3170450.0,2.6,34.11,2530.3,CO
2022-09-01,207.0,125.0,3175723.0,2.8,34.44,2520.5,CO
2022-10-01,227.0,137.0,3181682.0,2.9,35.08,2537.3,CO
2022-11-01,206.0,122.0,3188436.0,2.9,35.35,2547.2,CO
2022-12-01,286.0,113.0,3195790.0,3.0,35.16,2562.7,CO
2023-01-01,270.0,116.0,3203552.0,3.0,35.9,2525.7,CO
2023-02-01,260.0,129.0,3211446.0,3.0,35.27,2541.6,CO
2023-03-01,230.0,118.0,3218615.0,3.1,35.14,2550.5,CO
2023-04-01,267.0,123.0,3224491.0,3.1,35.72,2567.3,CO
2023-05-01,196.0,113.0,3228455.0,3.2,35.46,2574.9,CO
2023-06-01,200.0,106.0,3231074.0,3.2,35.18,2605.9,CO
2023-07-01,179.0,89.0,3233389.0,3.3,36.26,2592.3,CO
2023-08-01,198.0,87.0,3235781.0,3.3,35.76,2598.2,CO
2023-09-01,198.0,97.0,3238299.0,3.4,36.0,2589.3,CO
2023-10-01,199.0,140.0,3240811.0,3.5,36.42,2596.1,CO
2023-11-01,236.0,118.0,3243517.0,3.6,36.82,2602.2,CO
2023-12-01,211.0,108.0,3246547.0,3.7,36.94,2619.1,CO
2015-01-01,101.0,108.0,3065281.0,6.1,20.76,2392.6,TN
2015-02-01,100.0,90.0,3067489.0,6.0,21.0,2401.8,TN
2015-03-01,96.0,103.0,3070631.0,5.9,20.83,2415.4,TN
2015-04-01,110.0,114.0,3074122.0,5.8,20.72,2444.8,TN
2015-05-01,111.0,123.0,3077173.0,5.7,20.65,2455.0,TN
2015-06-01,117.0,122.0,3078968.0,5.6,20.67,2432.5,TN
2015-07-01,147.0,145.0,3079697.0,5.5,20.83,2429.4,TN
2015-08-01,130.0,117.0,3080105.0,5.4,20.9,2450.5,TN
2015-09-01,111.0,119.0,3081151.0,5.3,20.96,2475.9,TN
2015-10-01,122.0,114.0,3084457.0,5.1,21.04,2497.3,TN
2015-11-01,123.0,109.0,3090661.0,5.0,21.18,2518.8,TN
2015-12-01,112.0,103.0,3098226.0,4.9,21.09,2525.4,TN
2016-01-01,119.0,121.0,3105368.0,4.8,21.39,2455.1,TN
2016-02-01,112.0,124.0,3111174.0,4.7,21.27,2470.9,TN
2016-03-01,135.0,125.0,3115694.0,4.7,21.3,2490.2,TN
2016-04-01,110.0,130.0,3120233.0,4.7,21.3,2512.9,TN
2016-05-01,130.0,141.0,3125918.0,4.7,21.54,2511.5,TN
2016-06-01,115.0,121.0,3132837.0,4.7,21.39,2488.6,TN
2016-07-01,122.0,120.0,3140466.0,4.7,21.62,2483.9,TN
2016-08-01,108.0,129.0,3147411.0,4.8,21.57,2510.5,TN
2016-09-01,103.0,112.0,3152701.0,4.8,21.87,2539.6,TN
2016-10-01,101.0,112.0,3155934.0,4.8,22.09,2546.0,TN
2016-11-01,106.0,115.0,3157653.0,4.8,21.96,2567.4,TN
2016-12-01,131.0,104.0,3159171.0,4.7,22.43,2568.7,TN
2017-01-01,108.0,111.0,3161588.0,4.5,22.62,2493.3,TN
2017-02-01,130.0,114.0,3165138.0,4.3,22.43,2515.9,TN
2017-03-01,114.0,109.0,3169407.0,4.1,22.23,2527.8,TN
2017-04-01,124.0,105.0,3174476.0,3.9,22.57,2546.4,TN
2017-05-01,121.0,116.0,3180235.0,3.7,22.31,2548.0,TN
2017-06-01,131.0,123.0,3186200.0,3.6,22.25,2528.8,TN
2017-07-01,127.0,125.0,3192239.0,3.5,22.59,2519.5,TN
2017-08-01,126.0,128.0,3197704.0,3.4,22.47,2543.3,TN
2017-09-01,128.0,122.0,3201719.0,3.4,22.76,2571.7,TN
2017-10-01,124.0,127.0,3204205.0,3.4,22.67,2581.9,TN
2017-11-01,148.0,133.0,3205969.0,3.5,22.79,2607.9,TN
2017-12-01,134.0,143.0,3208324.0,3.5,22.91,2606.3,TN
2018-01-01,134.0,136.0,3212889.0,3.5,23.12,2531.1,TN
2018-02-01,130.0,145.0,3220532.0,3.5,23.02,2556.2,TN
2018-03-01,138.0,151.0,3230150.0,3.5,22.93,2572.1,TN
2018-04-01,158.0,149.0,3239107.0,3.5,23.17,2585.7,TN
2018-05-01,131.0,151.0,3245698.0,3.5,23.02,2593.2,TN
2018-06-01,147.0,156.0,3250483.0,3.5,23.16,2573.1,TN
2018-07-01,154.0,153.0,3253879.0,3.5,23.36,2558.7,TN
2018-08-01,151.0,162.0,3257296.0,3.5,23.44,2589.7,TN
2018-09-01,165.0,163.0,3262243.0,3.5,23.83,2611.8,TN
2018-10-01,171.0,151.0,3269246.0,3.5,23.55,2623.0,TN
2018-11-01,156.0,153.0,3278109.0,3.5,23.79,2652.8,TN
2018-12-01,168.0,147.0,3288549.0,3.5,24.15,2647.6,TN
2019-01-01,159.0,133.0,3299516.0,3.5,23.98,2586.0,TN
2019-02-01,137.0,142.0,3309492.0,3.4,24.19,2605.6,TN
2019-03-01,145.0,140.0,3317717.0,3.4,24.02,2617.5,TN
2019-04-01,144.0,142.0,3324408.0,3.4,23.94,2632.7,TN
2019-05-01,140.0,122.0,3329352.0,3.3,23.99,2636.2,TN
2019-06-01,133.0,134.0,3332238.0,3.2,24.21,2616.0,TN
2019-07-01,123.0,135.0,3333856.0,3.2,24.13,2601.8,TN
2019-08-01,151.0,134.0,3335490.0,3.2,24.22,2635.8,TN
2019-09-01,161.0,141.0,3338521.0,3.3,24.5,2657.1,TN
2019-10-01,144.0,153.0,3342882.0,3.3,24.35,2659.5,TN
2019-11-01,140.0,147.0,3346774.0,3.4,24.42,2692.9,TN
2019-12-01,118.0,137.0,3346761.0,3.4,24.67,2687.8,TN
2020-01-01,140.0,160.0,3340825.0,3.4,24.59,2632.8,TN
2020-02-01,164.0,122.0,3330049.0,3.5,24.86,2649.5,TN
2020-03-01,145.0,123.0,3317696.0,3.5,24.71,2642.1,TN
2020-04-01,96.0,83.0,3191792.0,15.7,25.59,2357.8,TN
2020-05-01,144.0,212.0,3257118.0,12.1,25.07,2409.4,TN
2020-06-01,149.0,191.0,3249984.0,10.2,24.71,2460.4,TN
2020-07-01,147.0,160.0,3272977.0,9.0,24.87,2452.7,TN
2020-08-01,138.0,145.0,3279583.0,7.6,25.32,2501.5,TN
2020-09-01,148.0,146.0,3310277.0,7.1,25.21,2536.1,TN
2020-10-01,151.0,141.0,3317329.0,6.3,25.16,2580.8,TN
2020-11-01,150.0,135.0,3324647.0,5.9,25.53,2611.6,TN
2020-12-01,156.0,127.0,3324856.0,5.6,25.67,2622.8,TN
2021-01-01,179.0,152.0,3332130.0,5.3,25.82,2546.4,TN
2021-02-01,179.0,130.0,3325920.0,5.2,25.98,2564.7,TN
2021-03-01,194.0,139.0,3322826.0,5.1,25.76,2580.5,TN
2021-04-01,201.0,117.0,3324691.0,5.0,26.03,2583.4,TN
2021-05-01,233.0,150.0,3328130.0,4.9,26.17,2596.4,TN
2021-06-01,225.0,144.0,3332995.0,4.7,26.08,2601.5,TN
2021-07-01,242.0,163.0,3335277.0,4.4,26.42,2597.8,TN
2021-08-01,241.0,158.0,3336208.0,4.2,26.61,2626.1,TN
2021-09-01,238.0,149.0,3337685.0,3.9,26.84,2644.3,TN
2021-10-01,244.0,154.0,3342417.0,3.7,27.01,2668.6,TN
2021-11-01,263.0,164.0,3349927.0,3.5,27.07,2693.4,TN
2021-12-01,250.0,158.0,3361315.0,3.4,27.27,2695.9,TN
2022-01-01,246.0,161.0,3374695.0,3.4,28.03,2650.9,TN
2022-02-01,277.0,172.0,3386646.0,3.4,27.69,2689.6,TN
2022-03-01,301.0,165.0,3394047.0,3.3,27.65,2698.9,TN
2022-04-01,271.0,165.0,3396491.0,3.3,27.92,2719.6,TN
2022-05-01,274.0,149.0,3395065.0,3.3,28.16,2726.8,TN
2022-06-01,257.0,177.0,3390967.0,3.3,27.83,2720.5,TN
2022-07-01,266.0,176.0,3384846.0,3.3,28.31,2709.3,TN
2022-08-01,236.0,170.0,3378037.0,3.3,28.36,2737.6,TN
2022-09-01,271.0,161.0,3371984.0,3.4,28.5,2770.3,TN
2022-10-01,241.0,164.0,3368261.0,3.4,28.95,2773.3,TN
2022-11-01,263.0,158.0,3367265.0,3.4,28.7,2799.0,TN
2022-12-01,256.0,152.0,3368561.0,3.4,28.81,2792.4,TN
2023-01-01,261.0,143.0,3372206.0,3.4,29.06,2746.6,TN
2023-02-01,246.0,146.0,3378480.0,3.3,29.3,2772.2,TN
2023-03-01,231.0,139.0,3385973.0,3.3,29.14,2780.4,TN
2023-04-01,227.0,157.0,3392731.0,3.2,29.46,2790.5,TN
2023-05-01,225.0,152.0,3397770.0,3.2,29.43,2797.7,TN
2023-06-01,224.0,146.0,3402132.0,3.2,29.29,2800.7,TN
2023-07-01,170.0,142.0,3407538.0,3.2,29.72,2770.1,TN
2023-08-01,218.0,144.0,3413680.0,3.2,29.88,2792.3,TN
2023-09-01,310.0,154.0,3418738.0,3.2,29.89,2829.3,TN
2023-10-01,216.0,140.0,3422157.0,3.3,30.08,2829.5,TN
2023-11-01,208.0,125.0,3424700.0,3.3,29.91,2860.1,TN
2023-12-01,217.0,148.0,3426837.0,3.2,29.9,2858.5,TN
2015-01-01,105.0,78.0,3157724.0,5.4,27.66,2346.2,MD
2015-02-01,113.0,82.0,3160431.0,5.3,27.73,2363.8,MD
2015-03-01,106.0,80.0,3163898.0,5.3,27.79,2379.7,MD
2015-04-01,112.0,96.0,3167278.0,5.2,27.36,2411.8,MD
2015-05-01,118.0,99.0,3169758.0,5.1,27.15,2438.4,MD
2015-06-01,112.0,82.0,3170663.0,5.1,27.01,2444.1,MD
2015-07-01,117.0,88.0,3170232.0,5.0,26.93,2423.7,MD
2015-08-01,112.0,81.0,3169189.0,5.0,27.44,2421.1,MD
2015-09-01,110.0,88.0,3168394.0,4.9,27.34,2427.2,MD
2015-10-01,122.0,82.0,3168925.0,4.8,27.33,2445.9,MD
2015-11-01,117.0,94.0,3171082.0,4.7,27.81,2454.2,MD
2015-12-01,110.0,89.0,3173815.0,4.6,27.46,2458.3,MD
2016-01-01,115.0,87.0,3175927.0,4.5,27.84,2380.8,MD
2016-02-01,122.0,79.0,3177021.0,4.4,27.78,2394.9,MD
2016-03-01,122.0,103.0,3177364.0,4.3,27.63,2416.6,MD
2016-04-01,113.0,85.0,3177822.0,4.2,27.64,2446.4,MD
2016-05-01,100.0,93.0,3179432.0,4.2,27.94,2457.7,MD
2016-06-01,100.0,78.0,3182594.0,4.2,27.36,2461.5,MD
2016-07-01,111.0,81.0,3187356.0,4.2,27.45,2447.1,MD
2016-08-01,118.0,93.0,3193447.0,4.2,27.67,2448.5,MD
2016-09-01,112.0,89.0,3200294.0,4.2,27.93,2460.6,MD
2016-10-01,115.0,87.0,3207056.0,4.2,28.28,2469.1,MD
2016-11-01,112.0,103.0,3213515.0,4.2,28.27,2484.8,MD
2016-12-01,107.0,93.0,3219929.0,4.2,28.0,2486.3,MD
2017-01-01,93.0,93.0,3226423.0,4.2,28.79,2415.2,MD
2017-02-01,111.0,86.0,3232846.0,4.1,28.29,2433.6,MD
2017-03-01,115.0,91.0,3238618.0,4.1,28.31,2449.5,MD
2017-04-01,121.0,85.0,3243870.0,4.0,28.42,2467.4,MD
2017-05-01,118.0,85.0,3248722.0,4.0,27.95,2488.2,MD
2017-06-01,128.0,92.0,3252987.0,4.0,27.83,2497.5,MD
2017-07-01,123.0,99.0,3256480.0,4.0,28.4,2475.8,MD
2017-08-01,116.0,95.0,3258590.0,4.0,28.31,2472.8,MD
2017-09-01,115.0,98.0,3259199.0,4.1,28.61,2478.5,MD
2017-10-01,107.0,102.0,3258782.0,4.1,29.23,2491.7,MD
2017-11-01,112.0,96.0,3257766.0,4.1,29.15,2505.6,MD
2017-12-01,124.0,93.0,3256935.0,4.1,29.38,2498.4,MD
2018-01-01,127.0,91.0,3257332.0,4.1,29.82,2433.3,MD
2018-02-01,114.0,109.0,3259763.0,4.0,30.15,2455.4,MD
2018-03-01,122.0,93.0,3263750.0,4.0,29.96,2471.5,MD
2018-04-01,125.0,105.0,3267484.0,3.9,30.33,2488.6,MD
2018-05-01,134.0,97.0,3269533.0,3.8,29.84,2509.5,MD
2018-06-01,134.0,96.0,3269981.0,3.8,29.57,2519.9,MD
2018-07-01,140.0,86.0,3269608.0,3.7,29.87,2503.5,MD
2018-08-01,145.0,83.0,3270271.0,3.7,29.51,2499.7,MD
2018-09-01,148.0,99.0,3273262.0,3.7,30.22,2498.7,MD
2018-10-01,139.0,118.0,3278864.0,3.7,30.14,2511.4,MD
2018-11-01,149.0,94.0,3286490.0,3.7,30.21,2528.0,MD
2018-12-01,141.0,76.0,3294819.0,3.6,30.68,2521.2,MD
2019-01-01,143.0,106.0,3302346.0,3.6,30.34,2458.4,MD
2019-02-01,137.0,100.0,3308473.0,3.5,30.33,2474.9,MD
2019-03-01,150.0,98.0,3313711.0,3.5,30.17,2490.3,MD
2019-04-01,136.0,100.0,3319056.0,3.4,30.21,2504.2,MD
2019-05-01,135.0,96.0,3324957.0,3.4,30.18,2522.2,MD
2019-06-01,137.0,108.0,3331424.0,3.4,30.35,2534.8,MD
2019-07-01,135.0,118.0,3338080.0,3.4,30.04,2509.8,MD
2019-08-01,138.0,109.0,3344244.0,3.4,29.98,2504.7,MD
2019-09-01,142.0,106.0,3349967.0,3.3,30.57,2503.7,MD
2019-10-01,157.0,107.0,3355417.0,3.3,30.47,2524.2,MD
2019-11-01,132.0,113.0,3360556.0,3.2,30.79,2538.2,MD
2019-12-01,144.0,106.0,3364422.0,3.2,31.13,2533.6,MD
2020-01-01,155.0,108.0,3366208.0,3.3,30.9,2468.1,MD
2020-02-01,151.0,108.0,3365190.0,3.4,31.2,2484.3,MD
2020-03-01,131.0,86.0,3362349.0,3.5,31.19,2468.1,MD
2020-04-01,93.0,67.0,3199999.0,9.0,32.3,2142.8,MD
2020-05-01,114.0,132.0,3204499.0,8.8,32.5,2177.0,MD
2020-06-01,140.0,93.0,3187489.0,8.1,32.14,2235.0,MD
2020-07-01,152.0,106.0,3198040.0,7.9,31.87,2288.8,MD
2020-08-01,144.0,98.0,3188236.0,7.2,32.42,2300.0,MD
2020-09-01,144.0,71.0,3198191.0,7.1,32.26,2317.4,MD
2020-10-01,150.0,97.0,3186354.0,6.7,32.28,2346.7,MD
2020-11-01,144.0,127.0,3183549.0,6.6,32.61,2356.5,MD
2020-12-01,134.0,85.0,3182892.0,6.6,32.53,2357.4,MD
2021-01-01,148.0,80.0,3183214.0,6.4,32.83,2306.2,MD
2021-02-01,165.0,82.0,3175990.0,6.2,33.26,2318.6,MD
2021-03-01,205.0,85.0,3175455.0,6.1,32.93,2342.8,MD
2021-04-01,212.0,85.0,3176342.0,5.9,32.9,2371.9,MD
2021-05-01,218.0,102.0,3176782.0,5.7,33.33,2392.8,MD
2021-06-01,196.0,105.0,3182015.0,5.6,32.8,2401.2,MD
2021-07-01,204.0,104.0,3176297.0,5.3,33.12,2416.8,MD
2021-08-01,213.0,97.0,3175701.0,5.0,33.45,2415.4,MD
2021-09-01,211.0,105.0,3167709.0,4.6,33.44,2412.3,MD
2021-10-01,219.0,94.0,3168988.0,4.2,33.59,2438.9,MD
2021-11-01,215.0,100.0,3169786.0,3.9,33.89,2454.4,MD
2021-12-01,220.0,106.0,3168569.0,3.5,34.06,2466.8,MD
2022-01-01,213.0,108.0,3176774.0,3.5,34.95,2391.3,MD
2022-02-01,220.0,132.0,3177003.0,3.3,34.32,2421.2,MD
2022-03-01,255.0,117.0,3176515.0,3.2,34.39,2419.6,MD
2022-04-01,228.0,122.0,3177623.0,3.1,34.13,2452.3,MD
2022-05-01,214.0,108.0,3178650.0,3.1,34.7,2470.2,MD
2022-06-01,210.0,124.0,3179879.0,3.1,34.23,2464.5,MD
2022-07-01,205.0,118.0,3178815.0,3.0,34.35,2481.2,MD
2022-08-01,186.0,109.0,3180955.0,3.0,34.11,2473.5,MD
2022-09-01,208.0,105.0,3174906.0,2.8,33.97,2479.3,MD
2022-10-01,194.0,123.0,3176986.0,2.8,34.04,2476.5,MD
2022-11-01,208.0,117.0,3177919.0,2.6,33.7,2486.3,MD
2022-12-01,220.0,119.0,3177531.0,2.5,33.93,2482.7,MD
2023-01-01,237.0,140.0,3180518.0,2.3,34.59,2435.3,MD
2023-02-01,198.0,112.0,3184023.0,2.2,34.51,2449.4,MD
2023-03-01,203.0,119.0,3187088.0,2.1,34.37,2462.0,MD
2023-04-01,193.0,109.0,3189021.0,1.9,34.7,2493.5,MD
2023-05-01,194.0,122.0,3195699.0,1.9,34.27,2515.9,MD
2023-06-01,187.0,106.0,3197822.0,1.9,34.27,2530.0,MD
2023-07-01,169.0,109.0,3199369.0,2.0,34.48,2528.5,MD
2023-08-01,177.0,109.0,3203608.0,2.2,34.41,2521.0,MD
2023-09-01,177.0,111.0,3203674.0,2.3,34.69,2515.8,MD
2023-10-01,171.0,90.0,3209295.0,2.5,34.81,2525.3,MD
2023-11-01,181.0,115.0,3213185.0,2.6,34.76,2538.7,MD
2023-12-01,171.0,133.0,3221161.0,2.7,34.84,2539.4,MD
2015-01-01,104.0,123.0,3090768.0,6.4,22.98,2305.0,AZ
2015-02-01,113.0,111.0,3093823.0,6.3,23.07,2328.2,AZ
2015-03-01,106.0,105.0,3097355.0,6.3,23.09,2334.7,AZ
2015-04-01,130.0,102.0,3101717.0,6.2,23.13,2343.1,AZ
2015-05-01,111.0,117.0,3106411.0,6.2,23.02,2332.2,AZ
2015-06-01,84.0,119.0,3110554.0,6.1,22.99,2276.5,AZ
2015-07-01,124.0,109.0,3113926.0,6.1,23.05,2261.6,AZ
2015-08-01,102.0,109.0,3116760.0,6.1,23.39,2312.5,AZ
2015-09-01,102.0,126.0,3119596.0,6.0,23.29,2345.7,AZ
2015-10-01,120.0,117.0,3123660.0,5.9,23.33,2382.9,AZ
2015-11-01,109.0,120.0,3129489.0,5.9,23.45,2412.1,AZ
2015-12-01,117.0,125.0,3136316.0,5.8,23.23,2413.9,AZ
2016-01-01,133.0,122.0,3143360.0,5.7,23.41,2363.5,AZ
2016-02-01,98.0,102.0,3150141.0,5.7,23.48,2389.7,AZ
2016-03-01,121.0,119.0,3156053.0,5.6,23.6,2397.8,AZ
2016-04-01,108.0,121.0,3161164.0,5.6,23.81,2412.3,AZ
2016-05-01,117.0,108.0,3166155.0,5.6,24.01,2398.1,AZ
2016-06-01,106.0,108.0,3171328.0,5.5,23.63,2338.2,AZ
2016-07-01,120.0,115.0,3176533.0,5.5,23.78,2331.4,AZ
2016-08-01,118.0,103.0,3181636.0,5.4,24.28,2380.0,AZ
2016-09-01,126.0,101.0,3186647.0,5.4,24.25,2420.7,AZ
2016-10-01,111.0,85.0,3191461.0,5.4,24.46,2445.4,AZ
2016-11-01,122.0,92.0,3196332.0,5.3,24.34,2469.2,AZ
2016-12-01,116.0,91.0,3201857.0,5.3,24.07,2471.3,AZ
2017-01-01,110.0,119.0,3208506.0,5.2,24.77,2422.2,AZ
2017-02-01,112.0,116.0,3216026.0,5.2,24.93,2446.8,AZ
2017-03-01,113.0,116.0,3223652.0,5.1,24.8,2455.7,AZ
2017-04-01,119.0,126.0,3230973.0,5.0,25.28,2466.5,AZ
2017-05-01,115.0,118.0,3237430.0,5.0,25.01,2450.5,AZ
2017-06-01,132.0,123.0,3242821.0,4.9,24.92,2403.3,AZ
2017-07-01,132.0,117.0,3247695.0,4.9,25.41,2378.8,AZ
2017-08-01,127.0,141.0,3252175.0,4.8,25.43,2432.4,AZ
2017-09-01,131.0,123.0,3256460.0,4.8,25.44,2468.1,AZ
2017-10-01,128.0,118.0,3261088.0,4.8,25.66,2494.0,AZ
2017-11-01,131.0,129.0,3266467.0,4.9,25.42,2521.3,AZ
2017-12-01,138.0,138.0,3273052.0,4.9,25.42,2524.6,AZ
2018-01-01,131.0,130.0,3281017.0,4.9,25.41,2478.5,AZ
2018-02-01,125.0,126.0,3290510.0,4.8,25.48,2506.4,AZ
2018-03-01,138.0,117.0,3300813.0,4.8,25.27,2514.7,AZ
2018-04-01,166.0,114.0,3310523.0,4.7,25.41,2516.6,AZ
2018-05-01,134.0,133.0,3319150.0,4.7,25.45,2507.4,AZ
2018-06-01,160.0,138.0,3327171.0,4.7,25.44,2454.6,AZ
